Frame,Time,Mean_ROI_001,Mean_ROI_002,Mean_ROI_003,Mean_ROI_004,Mean_ROI_005,Mean_ROI_006,Mean_ROI_007,Mean_ROI_008,Mean_ROI_009,Mean_ROI_010
7835,932.7380952,27306.83,27147.87755,27883.97163,29720.63333,29127.92308,28780.78218,31672.66832,28206.68506,27114.11053,30821.2268
7836,932.8571429,27378.65,27262.4898,27901.88652,29477.54167,29815.88811,29173.58416,31054.64851,28391.39935,27073.51053,31246.92784
7837,932.9761905,27356.92,27106.38776,27829.75887,29579.56667,28920.8951,28748.71287,31564.44554,28265,27005.46316,30508.06186
7838,933.0952381,27043.16,27272.12245,28003.56028,29897.375,28228.23776,28828.69307,31565.46535,28260.4513,27071.01053,30886.66323
7839,933.2142857,27305.21,27269.53061,27967.7305,30429.59167,29159.16783,28630.9802,31177.11386,27858.23701,27224.03158,30769.05155
7840,933.3333333,27230.54,27364.28571,28279.65957,31159.06667,28796.06294,29948.35644,31228.91584,28144.36364,27257.28947,30779.71478
7841,933.452381,27236.84,27339.14286,27933.5461,29803.34167,28326.66434,28525.59406,31399.71782,28130.2987,27100.45263,31070.08247
7842,933.5714286,27313.38,27248.44898,27803.89362,31876.06667,28918.51748,28904.70297,31662.11881,28413.66558,27100.35263,30900.09278
7843,933.6904762,27417.8,27313.18367,27932.44681,31698.80833,28605.58741,28200.87129,31419.92574,27910.62013,27120.46842,30682.84192
7844,933.8095238,27088.34,27149.40816,27834.7234,31000.31667,28397.4965,28719.70297,30750.03465,28333.81494,27148.8,30761.87629
7845,933.9285714,27179.08,27258.87755,27352.68794,30143.20833,28647.82517,28736.67327,31359.74752,28114.96429,27024.9,31186.74227
7846,934.047619,27194.39,27298.79592,27932.1773,30833.63333,28928.06294,28593.52475,31256.99505,28108.64286,27145.38421,30879.47423
7847,934.1666667,27276.25,27346.89796,28040.46809,30957.325,28747.6993,29060.18812,30871.56931,28344.98052,27136.10526,31309.39863
7848,934.2857143,27250.84,27388.61224,27817.05674,30364.15833,28896.76224,28504.88119,30653.02475,27914.95779,27144.01053,30924.23368
7849,934.4047619,27345.06,27360.36735,27934.98582,30527.69167,28418.63636,29186.10891,30612.86634,28177.01299,27230.24211,30562.51203
7850,934.5238095,27343.04,27306.04082,27968.89362,31336.24167,28861.55245,28830.13861,30607.87129,28189.32143,27125.58947,31205.89003
7851,934.6428571,27170.26,27307.93878,28086.1773,29667.20833,28950.24476,29020.82178,30303.86139,28443.85714,27102.84211,30827.30241
7852,934.7619048,27340.08,27260.69388,27937.53191,29954.85833,28504.55944,28939.67327,30580.69307,28161.08442,26956.11579,31172.82131
7853,934.8809524,27332.43,27373.18367,27779.53901,30640.71667,28533.18182,29007.23762,30529.79703,28272.62013,27093.25263,30685.05842
7854,935,27159.65,27552.77551,28049.88652,30074.89167,28461.62238,28619.22772,30691.44059,28084.49675,27160.19474,31216.14433
7855,935.1190476,27221.97,27991.38776,27752.92908,31484.95833,28745.39161,28072.26733,30678.19802,28187.8961,27288.64737,30741.7732
7856,935.2380952,27082.54,28348.36735,27824.63121,30184.21667,28661.06993,28442.36634,30304.30693,28064.66234,27037.60526,30639.37457
7857,935.3571429,27238.28,28481.67347,27827.28369,30151,28403.0979,28613.23762,30317.94554,27977.82468,27090.73684,30705.04124
7858,935.4761905,27189.98,27932.81633,27827.53901,30093.24167,28560.32867,28191.34653,30404.40099,28159.15909,26987.43158,30511.27491
7859,935.5952381,27370.74,27585.30612,27885.04965,29431.1,28660.02098,28652.62376,29752.56931,28041.97078,27111.56842,30920.39519
7860,935.7142857,27083.4,27771.4898,28095.61702,29357.05833,28464,28697.60396,30325.46535,27946.46753,27201.66316,31092.42268
7861,935.8333333,27367.53,27835.93878,27879.68085,29928.89167,28544.97902,29082.30693,30315.79703,28316.90584,27033.25263,31203.45017
7862,935.952381,27384.26,27656.42857,27553.02837,29719.475,28000.00699,28360.71287,30312.95545,28096.6039,27053.76316,30842.80756
7863,936.0714286,27157.73,27508.53061,28030.02837,29963.88333,28390.67832,28655.27723,30227.5297,28232.52597,27167.10526,30846.03436
7864,936.1904762,27275.21,27555.28571,27844.7234,28715.625,28428.9021,28649.60396,29844.48515,28269.96429,26986.67368,30898.40206
7865,936.3095238,27274.61,27554.4898,28012.43262,30265.36667,28287.34266,28560.55446,30980.93564,28175.9513,27110.16316,30963.57388
7866,936.4285714,27264.31,27457.59184,27815.94326,29695.85833,28359.18182,28262.35644,29916.94554,28067.19156,27077.93684,30654.71478
7867,936.547619,27172.4,27539.81633,27535.80851,29423.725,28403.73427,28390.81188,30303.15347,27944.90584,27217.55263,31130.27148
7868,936.6666667,27047.32,27696.34694,27780.10638,29080.45833,28293.04196,28697,30331.57426,28305.55844,27015.83158,30689.31271
7869,936.7857143,27314.74,27684.87755,27894.42553,29166.10833,28929.59441,28559.81188,30295.40594,28194.2013,27110.84211,30708.811
7870,936.9047619,27369.53,27561.46939,28217.00709,29048.975,28643.23077,28877.77228,30144.42079,27983.96753,26999.05263,30518.52921
7871,937.0238095,27147.81,27409.30612,28101.20567,28945.24167,28469.16084,28400.75248,30642.83663,28333.28571,27206.95789,30622.29553
7872,937.1428571,27093.79,27351.93878,27692.50355,29145.525,28424.16084,28680.92079,29967.14851,27984.72727,27171.48421,30998.65636
7873,937.2619048,27189.52,27714.16327,27886.2695,29297.25,28607.73427,28248.56436,30135.05941,28142.66558,27105.07368,30885.28179
7874,937.3809524,27207.14,27586.30612,27791.87234,29504.075,28620.13287,29000.41584,29815.84653,28248.01299,27087.15789,31006.82818
7875,937.5,27196.44,27287.16327,27705.12057,29185.375,28496.41958,28605.60396,30203.5297,28142.81169,27069.73684,31429.23368
7876,937.6190476,27259.83,27472.73469,28037.24113,29457.69167,28311.87413,28700.67327,30004.9802,28198.80844,27183.03684,31103.19931
7877,937.7380952,27280.08,27154.44898,27936.00709,28933.73333,28219.75524,28738.18812,29809.73762,28178.45455,27121.76316,31257.4433
7878,937.8571429,27470.17,27226.26531,27709.1844,28969.49167,28185.06294,28641.66337,30185.16337,27801.28247,27114.03158,31131.08247
7879,937.9761905,27244.13,27360.59184,28106.04965,28464.65,28168.54545,28598.54455,29424.78713,28293.90584,27111.45789,31185.52921
7880,938.0952381,27252.81,27267.57143,27971.9078,28993.96667,28142.67133,28633.9901,29695.24752,27997.02922,27088.78421,30793.2543
7881,938.2142857,27284.16,27165.97959,27714.48936,28487.33333,28348.61538,28527.75248,29931.38614,28099.4513,26999.23684,30300.5567
7882,938.3333333,27349.06,27361.91837,27954.87234,28770.09167,28221.73427,28821.86139,29687.9901,28214.11039,27147.05789,31035.9622
7883,938.452381,27310.86,27161.65306,27935.05674,29021.64167,28291.74126,28459.64356,29862.89109,28134.70779,27051.56842,31294.36082
7884,938.5714286,27174.14,27620.7551,27614.19858,28903.5,28342.97203,28669.64356,29388.62871,27994.80519,27141.98421,30749.97938
7885,938.6904762,27069.27,27360.93878,27751.82979,28786.65,28220.07692,28886.08911,29468.45545,28307.20779,27034.61053,30721.99313
7886,938.8095238,27312.99,27252.93878,28044.61702,28882.93333,28334.45455,28301.40594,29277.78713,28130.49675,26996.21579,30665.34364
7887,938.9285714,27258.1,27257.73469,28301.00709,28359.1,28211.96503,28656.93069,29471.41089,28071.56169,27086.65263,30762.50515
7888,939.047619,27154.98,27191.63265,27903.2695,28957.46667,28122.37762,28645.18812,29315.41089,28037.03571,27047.78421,30709.5567
7889,939.1666667,27251.38,27331.40816,28010.83688,29051.45,27903.76923,28619.18812,29620.85644,27906.14935,27108.14211,30955.04467
7890,939.2857143,27102.93,27098.61224,28118.38298,28275.73333,28479.82517,28610.62376,29299.5099,27864.06818,27027.94211,31607.2543
7891,939.4047619,27182.09,27175.63265,27720.48936,29282.15833,28453.83916,29034.24752,29161.76238,27827.65584,27095.03684,31093.71134
7892,939.5238095,27332.78,27085.06122,27757.51773,29063.8,28282.25874,28738.44554,29622.4901,28073.52273,27068.41053,30933.75601
7893,939.6428571,27065.1,27318.79592,27974.58865,28512.875,28373.74126,28236.87129,29600.87624,27958.61688,27072.88947,31331.33333
7894,939.7619048,27182.12,27229.30612,27635.87234,28698.375,28465.55245,28243.92079,29507.18317,27879.69481,27073.08947,30383.45361
7895,939.8809524,27060.61,27383.55102,27802.57447,28443.44167,28188.1049,28879.43564,29079.87624,28054.64935,27051.26842,30772.25086
7896,940,27273.57,27119.65306,28057.4539,28443.48333,28214.58042,28710.92079,29262.63366,28041.69805,27163.65789,30659.36426
7897,940.1190476,27177.3,27267.30612,27650.3617,29731.10833,28630.27273,28568.26733,29120.83168,28102.4026,27107.99474,30921.20619
7898,940.2380952,27236.9,27206.55102,27768.22695,28414.075,28225.93007,28808.24752,29600.73762,28107.61688,27208.57895,31255.80069
7899,940.3571429,27283.4,27198.12245,27695.04255,29014.45,28404.67133,28653.16832,29372.40594,28115.85065,27069.55263,31257.80412
7900,940.4761905,27275.03,27087.89796,27713.0922,28214.48333,28193.60839,28717.37624,29457.08416,28018.39935,27192.45263,31034.96907
7901,940.5952381,27213.04,27306.28571,27728.48936,28393.71667,28283.12587,28564.29703,29090.67327,27982.01623,27144.72105,31312.75258
7902,940.7142857,27215.19,27464.93878,27562.51064,28148.86667,28601.22378,28380.84158,29205.11386,28272.9026,27066.15789,30664.49485
7903,940.8333333,27182.35,27342.65306,27842.36879,28645.90833,28985.65734,28679.61386,29444.18812,28121.56818,27153.2,30969.93471
7904,940.952381,27316.49,27357.81633,27916.60993,28615.99167,28817.11189,28973.52475,29276.61386,28154.16558,27177.32632,30537.66323
7905,941.0714286,27215.83,27330.28571,27851.8156,28825.04167,28351.71329,28747.32673,29101.62871,28111.39286,27212.20526,31587.73883
7906,941.1904762,27022.37,27434,27539.58865,28486.43333,28218.3007,29237.0297,29425.92079,28096.12338,27359.4,30987.73883
7907,941.3095238,27216.19,27597.12245,28005.60993,28359.63333,28565.28671,28882.67327,29145.26733,28084.78896,27134.86842,30997.94158
7908,941.4285714,27206.98,27387.46939,27998.58865,28335.075,28503.62238,28755.41584,29071.61881,28046.17208,27020.74211,31193.56014
7909,941.547619,27278.72,27369.91837,27729.46099,28567.6,28402.22378,29307.57426,29101.45545,28079.59416,27109.56316,31255.47079
7910,941.6666667,27431,27307.79592,27679.60993,28384.63333,28494.47552,29032.39604,29333.95545,28101.37338,27234.86842,31362.24055
7911,941.7857143,27167.34,27192.63265,27673.85106,28607.31667,28107.5035,29163.22772,29017.34653,28192.62662,27130.03684,30913.57388
7912,941.9047619,27393.19,27171.5102,27730.84397,28075.425,28021.73427,28985.12871,29450.39604,28103.57468,27042.63158,31194.71134
7913,942.0238095,27137.06,27243.93878,27883.80851,28468.96667,28666.60839,28793.9802,29176.25248,28163.47403,27076.6,31022.43986
7914,942.1428571,27033.06,27341.61224,27910.10638,28258.66667,28357.36364,29317.69307,29089.72772,28006.21753,27159.98421,30972.60825
7915,942.2619048,27154.24,27076.95918,28206.95745,28275.15833,28330.88811,28787.0099,28900.88614,28303.13961,27102.14211,30433.05842
7916,942.3809524,27145.52,27381.91837,27493.37589,28588.71667,28475.1958,28755.52475,28968.28713,27937.50649,27280.63158,30682.32302
7917,942.5,27247.12,27268.10204,27649.38298,28767.85,28300.06993,28561.43564,29071.42574,28043.12662,27096.46316,30348.71478
7918,942.6190476,27179.89,27156.85714,27881.1773,28597.53333,27919.72727,28601.0297,29203.91089,28166.17857,27154.95789,30588.21306
7919,942.7380952,26974.81,27352.36735,27427.41844,28228.79167,28291.77622,28965.0099,28871.69802,28110.2013,27068.75263,30309.78351
7920,942.8571429,27276.6,27211.06122,27782.25532,28493.75,28168.59441,28533.16832,29022.53465,27927.74026,27196.95789,30808.76976
7921,942.9761905,27229.84,27160.46939,28261.31915,28819.075,28307.01399,29075.31683,29115.21287,28191.12987,27070.32632,30749.7354
7922,943.0952381,27139.1,27567.53061,27551.58865,28604.71667,28128.94406,29211.80198,28809.19802,27978.34416,26959.98421,30967.63574
7923,943.2142857,27285.21,27321.69388,28063.09929,28620.81667,28276.68531,28793.35644,28707.27228,28051.16234,27055.07368,30915.72852
7924,943.3333333,27105.56,27313.32653,28035.43972,28292.3,28198.54545,28732.56436,29115.4802,28243.86688,27166.91053,30644.10309
7925,943.452381,27214.22,27480.30612,27843.68794,28461.05833,28167.30769,28704.23762,28744.00495,28127.10714,27062.54211,30975.189
7926,943.5714286,27245.16,27228.10204,27544.96454,28170.7,27884.98601,28920.81188,28869.22277,27992.08766,27106.51579,30854.3677
7927,943.6904762,27209.5,27378,27963.23404,29129.18333,28474.81818,28791.93069,28855.90594,28022.75649,27068.25263,31032.03093
7928,943.8095238,27200.23,27282.55102,27526.70922,28405.1,28768.67832,28799.0495,28940.62871,28217.75325,27127.85789,30904.58419
7929,943.9285714,27159.92,27311.81633,27668.55319,28190.75833,28755.74825,29026.70297,28506.57921,27982.43831,27074.26316,30742.83505
7930,944.047619,27218.07,27143.91837,27537.80851,28219.80833,28255.08392,29292.38614,29022.90099,28026.81818,27129.58421,30355.83849
7931,944.1666667,27012.75,27001.95918,27658.23404,28522.30833,28390.51748,28756.13861,28888.12376,28107.9513,27143.48947,30691.58076
7932,944.2857143,27151.19,27306.16327,27571.00709,28324.71667,28310.05594,28516.88119,29138.61881,27807.37338,27031.55789,30777.84536
7933,944.4047619,27037.78,27203.85714,27661.52482,27774.925,28254.47552,28990.12871,28877.09406,27901.52597,27003.92632,30196.10653
7934,944.5238095,27141.75,27380.71429,27752.95035,28381.99167,28589.0979,29014.28713,28731.14356,28072.02597,27197.34737,30312.93471
7935,944.6428571,27313.94,27324.18367,27762.79433,28248.43333,28389.20979,28588.0396,28893.77228,28028.89286,27189.53684,31199.2646
7936,944.7619048,27197.24,27301.57143,27879.32624,28366.025,28608.27273,29026.46535,28549.4604,27875.63961,27032.41053,30385.55326
7937,944.8809524,27150.49,27369.20408,27790.44681,28319.275,28192.86713,29057.33663,28714.81188,27937.94805,27204.59474,30596.45704
7938,945,27225.57,27578.95918,27616.98582,28432.26667,28330.85315,29028.68317,28602.18812,28054.15909,27172.56316,30788.42612
7939,945.1190476,27131.42,27427.38776,27571.52482,28437.98333,27814.00699,29399.0099,28632.59406,28008.8539,27037.04737,30928.47423
7940,945.2380952,27117.35,27344.10204,27862.08511,28452.65,28314.41259,29422.82178,28749.33663,27706.74026,27111.34211,30656.13058
7941,945.3571429,27200.64,27263.16327,27772.13475,28362.80833,28652.13986,29509.83168,28647.4703,28231.90909,27214.34211,31277.58763
7942,945.4761905,27149.97,27207.12245,27789.40426,28498.3,28430.51748,29619.70297,28673.0198,27995.49675,27089.38421,31006.36082
7943,945.5952381,27263.41,27344.26531,27815.05674,28485.26667,28484.71329,29670.62376,28696.90594,27761.50974,27119.96842,31177.05842
7944,945.7142857,27170.12,27402.28571,27542.20567,28495.05833,28274.6993,29358.9901,28740.78218,27913.44805,27149.02105,31564.64948
7945,945.8333333,27231.39,27318.61224,27581.70922,28270.33333,28233.32867,29656.82178,28534.5495,28062.67208,27100.67368,30700.00687
7946,945.952381,27110.4,28074.20408,27291.61702,28103.03333,28364.68531,29353.51485,28629.5396,28203.99026,27216.74211,31275.18557
7947,946.0714286,27201.03,28122.30612,27573.48227,28405.89167,28269.93706,29321.65347,28450.96535,28023.71104,27094.34211,30839.39863
7948,946.1904762,27205.38,29377.53061,27708.97872,28708.49167,28281.28671,29554.40594,28535.30693,28093.93182,27155.44737,31382.7732
7949,946.3095238,27282.26,29076,27774.78723,28361.675,28235.3986,29620.68317,28673.5,28097.86364,27119.45263,31058.04467
7950,946.4285714,27175.17,29509.32653,27887.53901,28820.86667,28462.48252,29303.52475,28814.81683,28209.56818,27102.66842,30547.2646
7951,946.547619,27131.62,29530.44898,27826.87943,28757.03333,28192.99301,29476.76238,28413.68812,28088.90909,27218.05789,31043.21649
7952,946.6666667,27081.06,29650.97959,27616.25532,28691.96667,28608.93706,29446.37624,28447.67822,28207.94481,27191.54737,30969.24742
7953,946.7857143,27162.79,28999.28571,27775.92908,29049.85,28535.32168,29436.82178,28368.00495,28112.48377,27212.60526,30723.72165
7954,946.9047619,27100.77,28743.42857,27825.15603,28248.59167,28153.37063,29601.66337,28217.38119,27902.88636,27100.86842,30501.58763
7955,947.0238095,27118.28,29265.02041,27805.35461,28540.93333,28423.54545,29654.36634,28891.63366,28229.43182,27089.46316,30925.22337
7956,947.1428571,27123.13,29283.46939,27431.02837,28442.23333,28037.55944,29719.07921,28214.95545,28302.15909,27187.75789,31327.49485
7957,947.2619048,27194.1,28995.77551,27499.20567,28598.84167,28004.62937,29667.61386,28757.32178,28108.94156,27213.32632,30842.66323
7958,947.3809524,27306.54,28677.22449,27795.24823,28045.26667,28436.75524,29309.73267,28582.87129,28012.58442,27093.84737,31140.25086
7959,947.5,27283.06,28441,27635.5461,28620.29167,28674.53147,29918.37624,28453.15347,27999.68506,27213.74737,31156.3677
7960,947.6190476,27215.53,28229.46939,27816.89362,28315.325,28289.85315,29628.73267,28498.55941,28091.42857,27222.55263,31214.89691
7961,947.7380952,27292.32,28387.73469,27691.2695,28161.225,28383.13986,29958.53465,28425.82178,27902.75974,27253.31053,30641.85567
7962,947.8571429,27118.82,27770.28571,28220.02128,28450.10833,28212.62238,29770.58416,28264.83168,27897.82792,27086.15263,31249.32302
7963,947.9761905,27040.13,28275.53061,27759.41844,28518.55,28105.32867,29068.37624,28314.62376,27907.18182,27099.41579,30796.20275
7964,948.0952381,27096.11,28322.7551,27766.04255,28740.10833,28326.7972,29968.74257,28396.62871,28234.71753,27207.98421,31005.51546
7965,948.2142857,27038.1,27780.89796,28040.04965,28903.725,28173.67133,30046.09901,28338.80693,28020.62987,27234.64737,31016.91065
7966,948.3333333,27195.25,27889.42857,27843.07801,28816.8,28523.54545,30402.53465,28491.94059,28189.10065,27276.68947,30858.68385
7967,948.452381,27122.69,28228.26531,27861.26241,29096.08333,28404.18182,30398.36634,28832.55446,28092.99351,27142.31579,31092.87285
7968,948.5714286,27060.76,27950.7551,27781.65957,29315.24167,28237.8042,30441.23762,28571.41089,28180.46429,27113.77895,30729.43299
7969,948.6904762,27156.74,27859.71429,27981.70213,29914.25833,28561.18182,29907.89109,28596.62871,27869.32468,27147.11579,30822.74227
